lock_id,channel,lock_month,locked_amount,funded_flag
LOCK-2024-02435,Retail,2024-12-01,806516,1
LOCK-2024-02436,Retail,2024-01-01,754003,1
LOCK-2024-02437,Retail,2024-07-01,970470,1
LOCK-2024-02438,Wholesale,2024-11-01,1127508,1
LOCK-2024-02439,Wholesale,2024-07-01,1159992,1
LOCK-2024-02440,Correspondent,2024-11-01,1129933,0
LOCK-2024-02441,Retail,2024-08-01,297881,1
LOCK-2024-02442,Wholesale,2024-09-01,367183,1
LOCK-2024-02443,Direct,2024-01-01,707255,1
LOCK-2024-02444,Direct,2024-11-01,541904,1
LOCK-2024-02445,Correspondent,2024-06-01,986030,1
LOCK-2024-02446,Correspondent,2024-02-01,855750,1
LOCK-2024-02447,Retail,2024-02-01,517024,0
LOCK-2024-02448,Correspondent,2024-12-01,1182657,0
LOCK-2024-02449,Wholesale,2024-11-01,165609,0
LOCK-2024-02450,Correspondent,2024-08-01,571128,1
LOCK-2024-02451,Retail,2024-11-01,703408,0
LOCK-2024-02452,Correspondent,2024-12-01,210707,1
LOCK-2024-02453,Retail,2024-06-01,350576,1
LOCK-2024-02454,Direct,2024-05-01,166604,1
LOCK-2024-02455,Correspondent,2024-08-01,1020026,1
LOCK-2024-02456,Correspondent,2024-05-01,570248,0
LOCK-2024-02457,Correspondent,2024-08-01,1107834,1
LOCK-2024-02458,Direct,2024-05-01,492324,1
LOCK-2024-02459,Correspondent,2024-10-01,1075962,1
LOCK-2024-02460,Correspondent,2024-04-01,586949,1
LOCK-2024-02461,Correspondent,2024-06-01,416326,1
LOCK-2024-02462,Wholesale,2024-09-01,292309,1
LOCK-2024-02463,Correspondent,2024-12-01,1059961,1
LOCK-2024-02464,Correspondent,2024-12-01,949744,1
LOCK-2024-02465,Wholesale,2024-11-01,226498,1
LOCK-2024-02466,Correspondent,2024-07-01,497251,0
LOCK-2024-02467,Direct,2024-12-01,758940,1
LOCK-2024-02468,Correspondent,2024-10-01,953272,0
LOCK-2024-02469,Wholesale,2024-07-01,581755,1
LOCK-2024-02470,Retail,2024-10-01,310222,1
LOCK-2024-02471,Correspondent,2024-06-01,274402,0
LOCK-2024-02472,Direct,2024-01-01,563191,1
LOCK-2024-02473,Wholesale,2024-01-01,820393,1
LOCK-2024-02474,Correspondent,2024-02-01,433451,1
LOCK-2024-02475,Retail,2024-10-01,202702,1
LOCK-2024-02476,Direct,2024-04-01,349399,1
LOCK-2024-02477,Direct,2024-03-01,942546,0
LOCK-2024-02478,Direct,2024-03-01,1107046,1
LOCK-2024-02479,Direct,2024-03-01,1167444,0
LOCK-2024-02480,Retail,2024-09-01,635958,1
LOCK-2024-02481,Wholesale,2024-08-01,609725,0
LOCK-2024-02482,Retail,2024-07-01,655335,1
LOCK-2024-02483,Correspondent,2024-08-01,602571,1
LOCK-2024-02484,Direct,2024-11-01,168796,0
LOCK-2024-02485,Retail,2024-09-01,350127,1
LOCK-2024-02486,Correspondent,2024-08-01,946641,1
LOCK-2024-02487,Correspondent,2024-10-01,1017301,1
LOCK-2024-02488,Retail,2024-07-01,720737,1
LOCK-2024-02489,Correspondent,2024-07-01,175477,1
LOCK-2024-02490,Correspondent,2024-10-01,1177591,1
LOCK-2024-02491,Wholesale,2024-05-01,992227,0
LOCK-2024-02492,Correspondent,2024-11-01,342788,0
LOCK-2024-02493,Retail,2024-09-01,365061,1
LOCK-2024-02494,Retail,2024-10-01,1058473,1
LOCK-2024-02495,Retail,2024-02-01,629027,1
LOCK-2024-02496,Wholesale,2024-12-01,713592,1
LOCK-2024-02497,Correspondent,2024-02-01,683026,1
LOCK-2024-02498,Direct,2024-02-01,1064875,1
LOCK-2024-02499,Direct,2024-10-01,1045606,1
LOCK-2024-02500,Wholesale,2024-11-01,509021,1
LOCK-2024-02501,Wholesale,2024-06-01,696383,1
LOCK-2024-02502,Retail,2024-05-01,598224,1
LOCK-2024-02503,Wholesale,2024-09-01,526677,1
LOCK-2024-02504,Direct,2024-09-01,328415,1
LOCK-2024-02505,Wholesale,2024-08-01,406811,0
LOCK-2024-02506,Direct,2024-06-01,1192586,0
LOCK-2024-02507,Wholesale,2024-06-01,284402,1
LOCK-2024-02508,Correspondent,2024-03-01,722918,1
LOCK-2024-02509,Direct,2024-08-01,395968,1
LOCK-2024-02510,Correspondent,2024-05-01,552609,1
LOCK-2024-02511,Wholesale,2024-12-01,1047798,0
LOCK-2024-02512,Direct,2024-06-01,518766,1
LOCK-2024-02513,Retail,2024-11-01,462334,1
LOCK-2024-02514,Wholesale,2024-07-01,787902,1
LOCK-2024-02515,Direct,2024-11-01,308495,1
LOCK-2024-02516,Wholesale,2024-08-01,571901,1
LOCK-2024-02517,Retail,2024-01-01,1064952,0
LOCK-2024-02518,Correspondent,2024-07-01,858448,1
LOCK-2024-02519,Correspondent,2024-06-01,257546,1
LOCK-2024-02520,Retail,2024-12-01,590370,1
LOCK-2024-02521,Retail,2024-04-01,1024038,1
LOCK-2024-02522,Wholesale,2024-01-01,867544,0
LOCK-2024-02523,Direct,2024-12-01,900919,0
LOCK-2024-02524,Direct,2024-09-01,162750,1
LOCK-2024-02525,Wholesale,2024-09-01,406760,1
LOCK-2024-02526,Retail,2024-04-01,661427,0
LOCK-2024-02527,Retail,2024-06-01,1103760,0
LOCK-2024-02528,Direct,2024-05-01,525008,1
LOCK-2024-02529,Direct,2024-07-01,786600,0
LOCK-2024-02530,Direct,2024-07-01,594448,1
LOCK-2024-02531,Direct,2024-04-01,1163862,1
LOCK-2024-02532,Correspondent,2024-01-01,623984,1
LOCK-2024-02533,Correspondent,2024-03-01,341419,0
LOCK-2024-02534,Retail,2024-01-01,424550,0
LOCK-2024-02535,Correspondent,2024-02-01,653077,1
LOCK-2024-02536,Retail,2024-06-01,407921,1
LOCK-2024-02537,Direct,2024-11-01,344231,1
LOCK-2024-02538,Correspondent,2024-10-01,509521,0
LOCK-2024-02539,Wholesale,2024-07-01,437754,1
LOCK-2024-02540,Wholesale,2024-06-01,735072,1
LOCK-2024-02541,Retail,2024-10-01,304249,1
LOCK-2024-02542,Wholesale,2024-11-01,812890,1
LOCK-2024-02543,Retail,2024-04-01,992678,1
LOCK-2024-02544,Wholesale,2024-10-01,221131,1
LOCK-2024-02545,Wholesale,2024-12-01,1003061,0
LOCK-2024-02546,Retail,2024-05-01,418922,1
LOCK-2024-02547,Correspondent,2024-10-01,772932,0
LOCK-2024-02548,Wholesale,2024-06-01,309418,1
LOCK-2024-02549,Wholesale,2024-02-01,612997,1
LOCK-2024-02550,Retail,2024-08-01,1156315,0
LOCK-2024-02551,Wholesale,2024-11-01,209442,1
LOCK-2024-02552,Retail,2024-05-01,634811,0
LOCK-2024-02553,Retail,2024-09-01,635252,1
LOCK-2024-02554,Wholesale,2024-03-01,204546,1
LOCK-2024-02555,Wholesale,2024-02-01,373035,0
LOCK-2024-02556,Direct,2024-09-01,281497,1
LOCK-2024-02557,Wholesale,2024-11-01,474262,1
LOCK-2024-02558,Retail,2024-02-01,915041,0
LOCK-2024-02559,Retail,2024-12-01,644573,0
LOCK-2024-02560,Correspondent,2024-12-01,308470,1
LOCK-2024-02561,Direct,2024-12-01,263193,1
LOCK-2024-02562,Direct,2024-08-01,1159475,1
LOCK-2024-02563,Retail,2024-08-01,485929,0
LOCK-2024-02564,Retail,2024-09-01,713320,0
LOCK-2024-02565,Wholesale,2024-06-01,382577,1
LOCK-2024-02566,Retail,2024-12-01,337226,0
LOCK-2024-02567,Direct,2024-08-01,405394,0
LOCK-2024-02568,Retail,2024-07-01,155578,0
LOCK-2024-02569,Retail,2024-11-01,983440,1
LOCK-2024-02570,Retail,2024-02-01,302902,1
LOCK-2024-02571,Wholesale,2024-08-01,672524,1
LOCK-2024-02572,Retail,2024-07-01,503953,1
LOCK-2024-02573,Direct,2024-03-01,172450,1
LOCK-2024-02574,Direct,2024-08-01,511880,1
LOCK-2024-02575,Direct,2024-03-01,407711,0
LOCK-2024-02576,Retail,2024-03-01,1163057,1
LOCK-2024-02577,Retail,2024-09-01,340869,1
LOCK-2024-02578,Retail,2024-12-01,841328,1
LOCK-2024-02579,Wholesale,2024-11-01,458062,1
LOCK-2024-02580,Wholesale,2024-11-01,473896,1
LOCK-2024-02581,Direct,2024-04-01,228008,0
LOCK-2024-02582,Retail,2024-03-01,767133,1
LOCK-2024-02583,Direct,2024-07-01,947910,1
LOCK-2024-02584,Direct,2024-05-01,781819,1
LOCK-2024-02585,Retail,2024-09-01,1047101,1
LOCK-2024-02586,Retail,2024-08-01,541104,1
LOCK-2024-02587,Retail,2024-06-01,1128075,0
LOCK-2024-02588,Correspondent,2024-04-01,338289,1
LOCK-2024-02589,Wholesale,2024-11-01,1117884,0
LOCK-2024-02590,Retail,2024-09-01,1184666,1
LOCK-2024-02591,Correspondent,2024-09-01,498940,1
LOCK-2024-02592,Correspondent,2024-01-01,831416,1
LOCK-2024-02593,Retail,2024-01-01,754218,1
LOCK-2024-02594,Wholesale,2024-09-01,402662,1
LOCK-2024-02595,Direct,2024-12-01,880799,0
LOCK-2024-02596,Retail,2024-03-01,418122,1
LOCK-2024-02597,Correspondent,2024-06-01,972531,0
LOCK-2024-02598,Retail,2024-11-01,461697,1
LOCK-2024-02599,Direct,2024-07-01,718404,0
LOCK-2024-02600,Retail,2024-11-01,190164,0
LOCK-2024-02601,Direct,2024-08-01,672043,1
LOCK-2024-02602,Correspondent,2024-10-01,482334,0
LOCK-2024-02603,Wholesale,2024-08-01,375811,1
LOCK-2024-02604,Direct,2024-01-01,382813,1
LOCK-2024-02605,Correspondent,2024-02-01,942012,0
LOCK-2024-02606,Wholesale,2024-02-01,805061,1
LOCK-2024-02607,Retail,2024-02-01,913149,0
LOCK-2024-02608,Direct,2024-05-01,395402,0
LOCK-2024-02609,Direct,2024-11-01,247356,1
LOCK-2024-02610,Direct,2024-07-01,229871,0
LOCK-2024-02611,Retail,2024-01-01,732376,1
LOCK-2024-02612,Wholesale,2024-06-01,392440,0
LOCK-2024-02613,Direct,2024-03-01,829109,0
LOCK-2024-02614,Retail,2024-08-01,540138,1
LOCK-2024-02615,Retail,2024-08-01,800021,1
LOCK-2024-02616,Wholesale,2024-08-01,908983,0
LOCK-2024-02617,Direct,2024-07-01,519160,1
LOCK-2024-02618,Correspondent,2024-03-01,714264,0
LOCK-2024-02619,Wholesale,2024-02-01,291045,1
LOCK-2024-02620,Wholesale,2024-10-01,317247,1
LOCK-2024-02621,Wholesale,2024-01-01,301137,1
LOCK-2024-02622,Retail,2024-12-01,469368,1
LOCK-2024-02623,Wholesale,2024-11-01,671326,1
LOCK-2024-02624,Wholesale,2024-01-01,505836,1
LOCK-2024-02625,Direct,2024-03-01,666507,1
LOCK-2024-02626,Correspondent,2024-03-01,713466,1
LOCK-2024-02627,Retail,2024-04-01,1007068,0
LOCK-2024-02628,Direct,2024-04-01,936004,1
LOCK-2024-02629,Direct,2024-12-01,1123673,1
LOCK-2024-02630,Correspondent,2024-10-01,785328,1
LOCK-2024-02631,Retail,2024-07-01,1090123,1
LOCK-2024-02632,Retail,2024-03-01,272973,1
LOCK-2024-02633,Retail,2024-03-01,172876,0
LOCK-2024-02634,Correspondent,2024-06-01,498843,0
LOCK-2024-02635,Wholesale,2024-11-01,996491,1
LOCK-2024-02636,Correspondent,2024-09-01,437119,1
LOCK-2024-02637,Correspondent,2024-04-01,588821,1
LOCK-2024-02638,Direct,2024-01-01,939275,1
LOCK-2024-02639,Direct,2024-02-01,538417,1
LOCK-2024-02640,Correspondent,2024-01-01,802778,1
LOCK-2024-02641,Direct,2024-05-01,685696,0
LOCK-2024-02642,Correspondent,2024-04-01,1177935,0
LOCK-2024-02643,Wholesale,2024-01-01,454628,1
LOCK-2024-02644,Direct,2024-04-01,488613,1
LOCK-2024-02645,Wholesale,2024-12-01,444335,0
LOCK-2024-02646,Retail,2024-10-01,270276,1
LOCK-2024-02647,Retail,2024-02-01,828831,1
LOCK-2024-02648,Retail,2024-01-01,999063,1
LOCK-2024-02649,Wholesale,2024-11-01,256217,1
LOCK-2024-02650,Direct,2024-01-01,721835,1
LOCK-2024-02651,Direct,2024-07-01,472250,0
LOCK-2024-02652,Correspondent,2024-06-01,877344,1
LOCK-2024-02653,Correspondent,2024-03-01,447989,1
LOCK-2024-02654,Direct,2024-05-01,935660,0
LOCK-2024-02655,Retail,2024-12-01,981399,1
LOCK-2024-02656,Retail,2024-05-01,1199925,1
LOCK-2024-02657,Retail,2024-11-01,809494,1
LOCK-2024-02658,Wholesale,2024-01-01,486090,1
LOCK-2024-02659,Retail,2024-10-01,459755,0
LOCK-2024-02660,Wholesale,2024-04-01,709813,1
LOCK-2024-02661,Correspondent,2024-01-01,800914,1
LOCK-2024-02662,Wholesale,2024-02-01,1196445,1
LOCK-2024-02663,Wholesale,2024-05-01,422427,0
LOCK-2024-02664,Direct,2024-10-01,472519,1
LOCK-2024-02665,Correspondent,2024-01-01,737528,1
LOCK-2024-02666,Direct,2024-02-01,495689,0
LOCK-2024-02667,Retail,2024-10-01,155046,0
LOCK-2024-02668,Correspondent,2024-11-01,422319,1
LOCK-2024-02669,Correspondent,2024-10-01,151608,1
LOCK-2024-02670,Retail,2024-03-01,677196,1
LOCK-2024-02671,Retail,2024-01-01,723910,1
LOCK-2024-02672,Wholesale,2024-05-01,466049,1
LOCK-2024-02673,Correspondent,2024-02-01,426850,1
LOCK-2024-02674,Correspondent,2024-04-01,777534,0
LOCK-2024-02675,Wholesale,2024-05-01,456585,1
LOCK-2024-02676,Correspondent,2024-06-01,226301,0
LOCK-2024-02677,Direct,2024-07-01,172949,1
LOCK-2024-02678,Wholesale,2024-07-01,1193786,0
LOCK-2024-02679,Direct,2024-03-01,1021736,0
LOCK-2024-02680,Correspondent,2024-12-01,622183,1
LOCK-2024-02681,Correspondent,2024-11-01,503349,0
LOCK-2024-02682,Retail,2024-09-01,1116687,1
LOCK-2024-02683,Wholesale,2024-06-01,573171,0
LOCK-2024-02684,Correspondent,2024-09-01,938266,1
LOCK-2024-02685,Retail,2024-10-01,652886,1
LOCK-2024-02686,Correspondent,2024-06-01,771095,0
LOCK-2024-02687,Direct,2024-02-01,513319,0
LOCK-2024-02688,Correspondent,2024-07-01,444332,1
LOCK-2024-02689,Correspondent,2024-03-01,379952,1
LOCK-2024-02690,Correspondent,2024-09-01,1165953,1
LOCK-2024-02691,Retail,2024-08-01,635658,1
LOCK-2024-02692,Wholesale,2024-01-01,315457,1
LOCK-2024-02693,Retail,2024-12-01,411289,0
LOCK-2024-02694,Wholesale,2024-06-01,603602,1
LOCK-2024-02695,Direct,2024-01-01,933000,1
LOCK-2024-02696,Retail,2024-05-01,760630,1
LOCK-2024-02697,Correspondent,2024-10-01,475389,1
LOCK-2024-02698,Wholesale,2024-07-01,612924,1
LOCK-2024-02699,Retail,2024-11-01,1089789,1
LOCK-2024-02700,Direct,2024-11-01,531716,1
LOCK-2024-02701,Wholesale,2024-09-01,637816,1
LOCK-2024-02702,Wholesale,2024-08-01,1085493,1
LOCK-2024-02703,Retail,2024-12-01,872196,0
LOCK-2024-02704,Wholesale,2024-10-01,964382,0
LOCK-2024-02705,Wholesale,2024-01-01,447632,1
LOCK-2024-02706,Correspondent,2024-01-01,522027,1
LOCK-2024-02707,Direct,2024-01-01,825545,0
LOCK-2024-02708,Retail,2024-11-01,1019206,0
LOCK-2024-02709,Direct,2024-10-01,641164,0
LOCK-2024-02710,Correspondent,2024-03-01,313657,0
LOCK-2024-02711,Correspondent,2024-11-01,211530,1
LOCK-2024-02712,Retail,2024-10-01,185421,1
LOCK-2024-02713,Retail,2024-08-01,776948,1
LOCK-2024-02714,Wholesale,2024-07-01,985381,1
LOCK-2024-02715,Wholesale,2024-11-01,321230,0
LOCK-2024-02716,Correspondent,2024-06-01,354267,0
LOCK-2024-02717,Wholesale,2024-09-01,1195718,1
LOCK-2024-02718,Direct,2024-11-01,662630,1
LOCK-2024-02719,Retail,2024-02-01,799697,1
LOCK-2024-02720,Retail,2024-05-01,1190364,0
LOCK-2024-02721,Wholesale,2024-11-01,612249,1
LOCK-2024-02722,Retail,2024-07-01,299752,1
LOCK-2024-02723,Direct,2024-10-01,738195,1
LOCK-2024-02724,Direct,2024-02-01,667465,1
LOCK-2024-02725,Correspondent,2024-10-01,567776,1
LOCK-2024-02726,Correspondent,2024-08-01,519803,1
LOCK-2024-02727,Wholesale,2024-08-01,404373,0
LOCK-2024-02728,Retail,2024-09-01,566649,0
LOCK-2024-02729,Retail,2024-05-01,1138427,0
LOCK-2024-02730,Correspondent,2024-01-01,637617,1
LOCK-2024-02731,Wholesale,2024-09-01,356302,1
LOCK-2024-02732,Direct,2024-10-01,842284,1
LOCK-2024-02733,Correspondent,2024-11-01,777362,0
LOCK-2024-02734,Correspondent,2024-01-01,1197581,1
LOCK-2024-02735,Retail,2024-11-01,472991,1
LOCK-2024-02736,Retail,2024-02-01,953151,1
LOCK-2024-02737,Wholesale,2024-04-01,955302,1
LOCK-2024-02738,Correspondent,2024-05-01,413704,1
LOCK-2024-02739,Correspondent,2024-01-01,181047,1
LOCK-2024-02740,Correspondent,2024-10-01,443341,0
LOCK-2024-02741,Retail,2024-03-01,935261,1
LOCK-2024-02742,Correspondent,2024-09-01,806424,0
LOCK-2024-02743,Correspondent,2024-12-01,1184599,0
LOCK-2024-02744,Retail,2024-11-01,701651,0
LOCK-2024-02745,Wholesale,2024-07-01,1151136,1
LOCK-2024-02746,Wholesale,2024-11-01,528628,1
LOCK-2024-02747,Direct,2024-01-01,330333,1
LOCK-2024-02748,Direct,2024-09-01,226722,0
LOCK-2024-02749,Correspondent,2024-12-01,215928,1
LOCK-2024-02750,Retail,2024-04-01,675293,1
LOCK-2024-02751,Retail,2024-09-01,803288,1
LOCK-2024-02752,Correspondent,2024-02-01,550676,1
LOCK-2024-02753,Correspondent,2024-02-01,596230,0
LOCK-2024-02754,Correspondent,2024-04-01,337517,1
LOCK-2024-02755,Direct,2024-01-01,439873,1
LOCK-2024-02756,Correspondent,2024-05-01,618660,0
LOCK-2024-02757,Direct,2024-10-01,747622,1
LOCK-2024-02758,Direct,2024-08-01,740311,1
LOCK-2024-02759,Wholesale,2024-06-01,840201,1
LOCK-2024-02760,Correspondent,2024-04-01,1028069,0
LOCK-2024-02761,Direct,2024-12-01,419419,0
LOCK-2024-02762,Direct,2024-01-01,817267,0
LOCK-2024-02763,Direct,2024-09-01,1169293,1
LOCK-2024-02764,Direct,2024-11-01,767518,1
LOCK-2024-02765,Direct,2024-03-01,1166311,0
LOCK-2024-02766,Retail,2024-11-01,455942,1
LOCK-2024-02767,Wholesale,2024-02-01,275267,1
LOCK-2024-02768,Wholesale,2024-10-01,204814,0
LOCK-2024-02769,Direct,2024-10-01,864547,1
LOCK-2024-02770,Direct,2024-06-01,662306,1
LOCK-2024-02771,Retail,2024-02-01,847426,0
LOCK-2024-02772,Correspondent,2024-10-01,1125231,0
LOCK-2024-02773,Retail,2024-03-01,741244,1
LOCK-2024-02774,Wholesale,2024-11-01,1036368,1
LOCK-2024-02775,Wholesale,2024-03-01,1118613,1
LOCK-2024-02776,Wholesale,2024-01-01,1010186,1
LOCK-2024-02777,Direct,2024-05-01,875131,0
LOCK-2024-02778,Retail,2024-12-01,1146096,0
LOCK-2024-02779,Wholesale,2024-03-01,374706,1
LOCK-2024-02780,Direct,2024-03-01,557922,0
LOCK-2024-02781,Correspondent,2024-07-01,510106,0
LOCK-2024-02782,Direct,2024-02-01,1043417,1
LOCK-2024-02783,Direct,2024-08-01,417023,1
LOCK-2024-02784,Retail,2024-10-01,892196,1
LOCK-2024-02785,Correspondent,2024-09-01,1095352,1
LOCK-2024-02786,Direct,2024-03-01,788115,0
LOCK-2024-02787,Wholesale,2024-05-01,685613,1
LOCK-2024-02788,Direct,2024-02-01,774167,0
LOCK-2024-02789,Direct,2024-01-01,627464,1
LOCK-2024-02790,Direct,2024-11-01,1017017,1
LOCK-2024-02791,Retail,2024-05-01,201827,1
LOCK-2024-02792,Retail,2024-04-01,400079,1
LOCK-2024-02793,Wholesale,2024-02-01,811833,1
LOCK-2024-02794,Correspondent,2024-04-01,905205,0
LOCK-2024-02795,Direct,2024-02-01,1170576,1
LOCK-2024-02796,Wholesale,2024-04-01,1026777,1
LOCK-2024-02797,Correspondent,2024-12-01,662787,0
LOCK-2024-02798,Retail,2024-08-01,1028527,1
LOCK-2024-02799,Retail,2024-05-01,180072,1
LOCK-2024-02800,Correspondent,2024-02-01,835881,0
LOCK-2024-02801,Correspondent,2024-04-01,957138,1
LOCK-2024-02802,Direct,2024-01-01,693022,1
LOCK-2024-02803,Direct,2024-05-01,462865,1
LOCK-2024-02804,Direct,2024-07-01,721069,1
LOCK-2024-02805,Retail,2024-05-01,947184,1
LOCK-2024-02806,Retail,2024-10-01,153251,1
LOCK-2024-02807,Correspondent,2024-02-01,691854,1
LOCK-2024-02808,Correspondent,2024-05-01,804178,0
LOCK-2024-02809,Correspondent,2024-09-01,1196288,1
LOCK-2024-02810,Retail,2024-05-01,1089271,1
LOCK-2024-02811,Direct,2024-03-01,419822,0
LOCK-2024-02812,Wholesale,2024-01-01,429661,1
LOCK-2024-02813,Direct,2024-04-01,898578,1
LOCK-2024-02814,Correspondent,2024-12-01,871443,0
LOCK-2024-02815,Wholesale,2024-02-01,389612,1
LOCK-2024-02816,Correspondent,2024-06-01,664359,1
LOCK-2024-02817,Retail,2024-03-01,656355,1
LOCK-2024-02818,Wholesale,2024-09-01,564015,0
LOCK-2024-02819,Retail,2024-06-01,1143748,0
LOCK-2024-02820,Retail,2024-12-01,389627,1
LOCK-2024-02821,Retail,2024-09-01,567607,1
LOCK-2024-02822,Direct,2024-11-01,924284,0
LOCK-2024-02823,Correspondent,2024-06-01,469936,1
LOCK-2024-02824,Direct,2024-07-01,1106879,0
LOCK-2024-02825,Retail,2024-11-01,1132179,1
LOCK-2024-02826,Retail,2024-08-01,934822,1
LOCK-2024-02827,Retail,2024-01-01,1096013,1
LOCK-2024-02828,Correspondent,2024-03-01,258319,0
LOCK-2024-02829,Direct,2024-05-01,558473,1
LOCK-2024-02830,Retail,2024-01-01,506638,0
LOCK-2024-02831,Direct,2024-07-01,1014480,1
LOCK-2024-02832,Correspondent,2024-06-01,791210,1
LOCK-2024-02833,Retail,2024-05-01,829737,0
LOCK-2024-02834,Direct,2024-12-01,163888,0
LOCK-2024-02835,Wholesale,2024-10-01,558236,1
LOCK-2024-02836,Direct,2024-09-01,1025809,1
LOCK-2024-02837,Direct,2024-11-01,585882,1
LOCK-2024-02838,Direct,2024-06-01,997100,0
LOCK-2024-02839,Retail,2024-12-01,691922,1
LOCK-2024-02840,Direct,2024-09-01,775913,1
LOCK-2024-02841,Retail,2024-11-01,493037,1
LOCK-2024-02842,Wholesale,2024-11-01,632562,1
LOCK-2024-02843,Direct,2024-12-01,680213,1
LOCK-2024-02844,Wholesale,2024-09-01,644675,1
LOCK-2024-02845,Direct,2024-01-01,462615,1
LOCK-2024-02846,Direct,2024-01-01,943556,1
LOCK-2024-02847,Direct,2024-12-01,1097275,1
LOCK-2024-02848,Correspondent,2024-12-01,459034,0
LOCK-2024-02849,Retail,2024-04-01,771683,1
LOCK-2024-02850,Direct,2024-01-01,988043,1
LOCK-2024-02851,Direct,2024-05-01,511034,1
LOCK-2024-02852,Retail,2024-10-01,1083471,0
LOCK-2024-02853,Correspondent,2024-11-01,242966,0
LOCK-2024-02854,Correspondent,2024-12-01,840099,1
LOCK-2024-02855,Correspondent,2024-05-01,408779,0
LOCK-2024-02856,Retail,2024-03-01,177779,1
LOCK-2024-02857,Correspondent,2024-04-01,769341,0
LOCK-2024-02858,Wholesale,2024-05-01,615281,0
LOCK-2024-02859,Correspondent,2024-09-01,1118204,0
LOCK-2024-02860,Direct,2024-07-01,335417,0
LOCK-2024-02861,Wholesale,2024-04-01,981802,1
LOCK-2024-02862,Wholesale,2024-06-01,780475,0
LOCK-2024-02863,Retail,2024-03-01,884024,1
LOCK-2024-02864,Retail,2024-09-01,606344,1
LOCK-2024-02865,Direct,2024-07-01,467664,1
LOCK-2024-02866,Direct,2024-06-01,642436,1
LOCK-2024-02867,Correspondent,2024-01-01,821284,1
LOCK-2024-02868,Retail,2024-11-01,584686,1
LOCK-2024-02869,Direct,2024-09-01,908707,0
LOCK-2024-02870,Direct,2024-10-01,170762,1
LOCK-2024-02871,Correspondent,2024-09-01,1061453,1
LOCK-2024-02872,Correspondent,2024-06-01,193059,1
LOCK-2024-02873,Wholesale,2024-10-01,250380,1
LOCK-2024-02874,Retail,2024-03-01,528016,1
LOCK-2024-02875,Retail,2024-05-01,1066412,1
LOCK-2024-02876,Correspondent,2024-11-01,1022246,1
LOCK-2024-02877,Retail,2024-12-01,363284,1
LOCK-2024-02878,Retail,2024-01-01,644075,0
LOCK-2024-02879,Wholesale,2024-05-01,566480,1
LOCK-2024-02880,Direct,2024-06-01,1197629,0
LOCK-2024-02881,Wholesale,2024-12-01,876308,1
LOCK-2024-02882,Retail,2024-06-01,357095,1
LOCK-2024-02883,Wholesale,2024-07-01,382364,0
LOCK-2024-02884,Retail,2024-05-01,821999,0
LOCK-2024-02885,Wholesale,2024-02-01,1142322,0
LOCK-2024-02886,Wholesale,2024-02-01,598980,1
LOCK-2024-02887,Retail,2024-08-01,454996,1
LOCK-2024-02888,Correspondent,2024-09-01,759188,1
LOCK-2024-02889,Wholesale,2024-09-01,1017006,1
LOCK-2024-02890,Retail,2024-02-01,572080,1
LOCK-2024-02891,Correspondent,2024-11-01,1041160,1
LOCK-2024-02892,Correspondent,2024-01-01,905512,1
LOCK-2024-02893,Wholesale,2024-05-01,157481,1
LOCK-2024-02894,Correspondent,2024-07-01,786388,1
LOCK-2024-02895,Wholesale,2024-03-01,809064,0
LOCK-2024-02896,Correspondent,2024-10-01,943126,1
LOCK-2024-02897,Wholesale,2024-07-01,773295,1
LOCK-2024-02898,Retail,2024-12-01,168525,0
LOCK-2024-02899,Direct,2024-01-01,849746,1
LOCK-2024-02900,Direct,2024-02-01,577768,0
LOCK-2024-02901,Wholesale,2024-12-01,165763,0
LOCK-2024-02902,Correspondent,2024-04-01,507228,1
LOCK-2024-02903,Correspondent,2024-04-01,177472,0
LOCK-2024-02904,Direct,2024-05-01,1107275,1
LOCK-2024-02905,Correspondent,2024-10-01,1101656,1
LOCK-2024-02906,Correspondent,2024-12-01,618880,0
LOCK-2024-02907,Correspondent,2024-10-01,854098,1
LOCK-2024-02908,Direct,2024-09-01,787057,0
LOCK-2024-02909,Direct,2024-08-01,1151299,1
LOCK-2024-02910,Direct,2024-09-01,655555,1
LOCK-2024-02911,Correspondent,2024-02-01,853669,0
LOCK-2024-02912,Retail,2024-02-01,176229,0
LOCK-2024-02913,Wholesale,2024-08-01,675729,1
LOCK-2024-02914,Wholesale,2024-10-01,262933,1
LOCK-2024-02915,Direct,2024-11-01,419585,0
LOCK-2024-02916,Direct,2024-10-01,592048,1
LOCK-2024-02917,Retail,2024-05-01,993186,1
LOCK-2024-02918,Wholesale,2024-03-01,265305,1
LOCK-2024-02919,Wholesale,2024-08-01,1116401,1
LOCK-2024-02920,Retail,2024-04-01,229417,1
LOCK-2024-02921,Retail,2024-03-01,297193,1
LOCK-2024-02922,Direct,2024-04-01,723064,1
LOCK-2024-02923,Retail,2024-10-01,1142838,1
LOCK-2024-02924,Correspondent,2024-07-01,329678,0
LOCK-2024-02925,Direct,2024-03-01,737426,1
