loan_id,channel,product,funded_amount,funded_month,margin_bps,interest_rate,state
LN-2024-02555,Direct,30yr Fixed,488322,2024-03-01,336,7.371,IL
LN-2024-02556,Correspondent,15yr Fixed,636924,2024-08-01,331,5.953,CA
LN-2024-02557,Retail,ARM 5/1,412999,2024-08-01,356,6.962,TX
LN-2024-02558,Direct,ARM 5/1,303828,2024-06-01,285,8.163,IL
LN-2024-02559,Retail,15yr Fixed,808573,2024-08-01,379,7.697,FL
LN-2024-02560,Wholesale,ARM 5/1,268912,2024-04-01,328,7.083,CA
LN-2024-02561,Retail,ARM 5/1,1085647,2024-09-01,271,7.316,FL
LN-2024-02562,Direct,ARM 5/1,804158,2024-04-01,307,8.407,CA
LN-2024-02563,Correspondent,30yr Fixed,325608,2024-04-01,262,7.993,NY
LN-2024-02564,Wholesale,30yr Fixed,1136287,2024-08-01,253,7.108,IL
LN-2024-02565,Wholesale,ARM 5/1,553165,2024-06-01,284,7.23,AZ
LN-2024-02566,Correspondent,ARM 5/1,258702,2024-06-01,346,7.891,IL
LN-2024-02567,Correspondent,ARM 5/1,899718,2024-09-01,291,6.239,IL
LN-2024-02568,Correspondent,30yr Fixed,315490,2024-10-01,277,7.956,CA
LN-2024-02569,Direct,ARM 5/1,794398,2024-04-01,366,7.998,CA
LN-2024-02570,Retail,30yr Fixed,178121,2024-09-01,306,6.641,FL
LN-2024-02571,Retail,15yr Fixed,1183008,2024-10-01,373,6.661,TX
LN-2024-02572,Retail,ARM 5/1,245935,2024-10-01,331,7.185,AZ
LN-2024-02573,Retail,30yr Fixed,889433,2024-07-01,255,6.633,NY
LN-2024-02574,Retail,30yr Fixed,1078532,2024-12-01,358,8.268,NY
LN-2024-02575,Retail,15yr Fixed,409497,2024-04-01,260,5.752,AZ
LN-2024-02576,Retail,30yr Fixed,387241,2024-05-01,312,5.86,FL
LN-2024-02577,Retail,ARM 5/1,307324,2024-08-01,290,6.872,IL
LN-2024-02578,Wholesale,ARM 5/1,816329,2024-08-01,359,5.946,CA
LN-2024-02579,Retail,ARM 5/1,345589,2024-06-01,359,7.225,AZ
LN-2024-02580,Wholesale,30yr Fixed,186333,2024-07-01,281,7.366,FL
LN-2024-02581,Direct,30yr Fixed,482726,2024-01-01,341,7.973,TX
LN-2024-02582,Retail,ARM 5/1,514706,2024-09-01,361,6.088,CA
LN-2024-02583,Wholesale,30yr Fixed,1062390,2024-04-01,342,5.709,AZ
LN-2024-02584,Retail,ARM 5/1,367860,2024-06-01,293,6.259,TX
LN-2024-02585,Wholesale,15yr Fixed,467383,2024-10-01,323,8.038,CA
LN-2024-02586,Retail,ARM 5/1,321260,2024-10-01,335,6.021,AZ
LN-2024-02587,Correspondent,ARM 5/1,897370,2024-02-01,312,8.356,NY
LN-2024-02588,Retail,ARM 5/1,858800,2024-02-01,354,6.224,IL
LN-2024-02589,Correspondent,30yr Fixed,883288,2024-03-01,370,6.506,NY
LN-2024-02590,Wholesale,15yr Fixed,894297,2024-03-01,321,7.749,FL
LN-2024-02591,Direct,15yr Fixed,878111,2024-10-01,362,6.664,FL
LN-2024-02592,Retail,ARM 5/1,753026,2024-12-01,321,7.598,TX
LN-2024-02593,Direct,ARM 5/1,1009886,2024-04-01,353,7.967,NY
LN-2024-02594,Retail,15yr Fixed,973409,2024-03-01,320,6.002,IL
LN-2024-02595,Retail,ARM 5/1,210126,2024-09-01,377,7.28,IL
LN-2024-02596,Direct,15yr Fixed,1037635,2024-11-01,321,6.468,TX
LN-2024-02597,Direct,30yr Fixed,355796,2024-06-01,312,8.139,AZ
LN-2024-02598,Wholesale,ARM 5/1,842315,2024-10-01,259,5.551,NY
LN-2024-02599,Correspondent,15yr Fixed,1022673,2024-11-01,296,7.204,NY
LN-2024-02600,Wholesale,30yr Fixed,1120606,2024-12-01,367,7.229,CA
LN-2024-02601,Direct,ARM 5/1,709734,2024-03-01,334,6.497,NY
LN-2024-02602,Retail,30yr Fixed,767486,2024-03-01,339,6.769,TX
LN-2024-02603,Direct,15yr Fixed,974545,2024-06-01,286,6.37,NY
LN-2024-02604,Correspondent,ARM 5/1,695878,2024-04-01,328,8.359,AZ
LN-2024-02605,Retail,ARM 5/1,593481,2024-02-01,368,6.916,AZ
LN-2024-02606,Wholesale,15yr Fixed,1174515,2024-06-01,286,6.52,IL
LN-2024-02607,Direct,15yr Fixed,270945,2024-11-01,358,6.633,FL
LN-2024-02608,Retail,15yr Fixed,426105,2024-05-01,257,7.823,FL
LN-2024-02609,Correspondent,ARM 5/1,253023,2024-08-01,341,5.582,AZ
LN-2024-02610,Wholesale,30yr Fixed,702593,2024-06-01,336,7.594,IL
LN-2024-02611,Wholesale,ARM 5/1,960704,2024-05-01,349,7.872,CA
LN-2024-02612,Direct,30yr Fixed,1158687,2024-10-01,259,6.606,NY
LN-2024-02613,Wholesale,15yr Fixed,716589,2024-08-01,344,7.336,AZ
LN-2024-02614,Wholesale,30yr Fixed,441623,2024-09-01,352,6.617,TX
LN-2024-02615,Retail,ARM 5/1,1073481,2024-05-01,292,7.94,CA
LN-2024-02616,Direct,30yr Fixed,635527,2024-03-01,380,6.777,FL
LN-2024-02617,Retail,ARM 5/1,678550,2024-09-01,269,7.834,FL
LN-2024-02618,Wholesale,30yr Fixed,662294,2024-12-01,257,7.421,NY
LN-2024-02619,Wholesale,ARM 5/1,446114,2024-07-01,290,7.355,TX
LN-2024-02620,Retail,30yr Fixed,762428,2024-04-01,343,5.84,TX
LN-2024-02621,Direct,15yr Fixed,937810,2024-06-01,324,7.027,AZ
LN-2024-02622,Correspondent,15yr Fixed,368336,2024-07-01,303,6.865,FL
LN-2024-02623,Direct,15yr Fixed,518278,2024-05-01,296,5.717,AZ
LN-2024-02624,Correspondent,30yr Fixed,710160,2024-05-01,321,7.006,TX
LN-2024-02625,Correspondent,15yr Fixed,424949,2024-02-01,274,6.847,NY
LN-2024-02626,Wholesale,ARM 5/1,734957,2024-02-01,318,6.197,CA
LN-2024-02627,Direct,ARM 5/1,1030750,2024-03-01,311,6.848,FL
LN-2024-02628,Retail,ARM 5/1,189178,2024-10-01,369,8.401,IL
LN-2024-02629,Correspondent,15yr Fixed,311851,2024-05-01,358,6.439,CA
LN-2024-02630,Direct,ARM 5/1,1122585,2024-11-01,292,5.583,FL
LN-2024-02631,Correspondent,30yr Fixed,633188,2024-02-01,315,6.793,FL
LN-2024-02632,Wholesale,30yr Fixed,557085,2024-12-01,321,7.584,IL
LN-2024-02633,Retail,15yr Fixed,246211,2024-07-01,328,7.755,CA
LN-2024-02634,Direct,15yr Fixed,1133623,2024-12-01,332,7.663,FL
LN-2024-02635,Direct,ARM 5/1,639088,2024-02-01,269,6.623,FL
LN-2024-02636,Correspondent,30yr Fixed,479503,2024-12-01,367,7.139,FL
LN-2024-02637,Direct,ARM 5/1,1183292,2024-08-01,253,6.162,IL
LN-2024-02638,Retail,ARM 5/1,1087206,2024-04-01,251,6.63,IL
LN-2024-02639,Wholesale,15yr Fixed,1168088,2024-03-01,252,6.166,IL
LN-2024-02640,Correspondent,30yr Fixed,986186,2024-07-01,373,8.328,CA
LN-2024-02641,Correspondent,30yr Fixed,283313,2024-06-01,309,6.757,CA
LN-2024-02642,Direct,30yr Fixed,858606,2024-06-01,341,6.589,CA
LN-2024-02643,Retail,15yr Fixed,874965,2024-11-01,319,6.918,TX
LN-2024-02644,Correspondent,15yr Fixed,533933,2024-04-01,293,7.126,FL
LN-2024-02645,Direct,30yr Fixed,734880,2024-06-01,317,7.477,IL
LN-2024-02646,Wholesale,15yr Fixed,560419,2024-12-01,272,6.34,TX
LN-2024-02647,Correspondent,30yr Fixed,651130,2024-01-01,273,8.464,NY
LN-2024-02648,Correspondent,15yr Fixed,849112,2024-11-01,336,8.219,IL
LN-2024-02649,Direct,30yr Fixed,1118063,2024-06-01,278,7.107,TX
LN-2024-02650,Wholesale,15yr Fixed,303942,2024-01-01,364,7.251,IL
LN-2024-02651,Wholesale,ARM 5/1,276785,2024-03-01,255,6.469,CA
LN-2024-02652,Retail,ARM 5/1,830949,2024-12-01,377,7.683,NY
LN-2024-02653,Correspondent,ARM 5/1,813482,2024-11-01,346,8.219,NY
LN-2024-02654,Wholesale,30yr Fixed,214169,2024-05-01,375,6.745,IL
LN-2024-02655,Retail,ARM 5/1,913019,2024-11-01,366,6.114,FL
LN-2024-02656,Direct,ARM 5/1,960990,2024-07-01,305,7.364,TX
LN-2024-02657,Retail,30yr Fixed,576335,2024-08-01,317,7.243,NY
LN-2024-02658,Correspondent,30yr Fixed,534518,2024-12-01,254,5.7,CA
LN-2024-02659,Wholesale,ARM 5/1,933593,2024-07-01,261,6.576,CA
LN-2024-02660,Retail,15yr Fixed,1019741,2024-01-01,333,5.628,TX
LN-2024-02661,Correspondent,30yr Fixed,166601,2024-02-01,329,7.367,NY
LN-2024-02662,Correspondent,30yr Fixed,268287,2024-03-01,367,7.046,IL
LN-2024-02663,Direct,ARM 5/1,677838,2024-01-01,332,6.23,CA
LN-2024-02664,Wholesale,15yr Fixed,197272,2024-03-01,346,8.138,IL
LN-2024-02665,Retail,30yr Fixed,561486,2024-06-01,371,7.404,TX
LN-2024-02666,Wholesale,30yr Fixed,652161,2024-12-01,307,8.457,CA
LN-2024-02667,Retail,15yr Fixed,1105509,2024-11-01,317,5.552,AZ
LN-2024-02668,Wholesale,15yr Fixed,647582,2024-02-01,330,7.766,TX
LN-2024-02669,Retail,30yr Fixed,829106,2024-02-01,292,8.16,FL
LN-2024-02670,Direct,ARM 5/1,823229,2024-01-01,379,6.468,IL
LN-2024-02671,Direct,ARM 5/1,1180678,2024-09-01,321,6.856,TX
LN-2024-02672,Direct,ARM 5/1,464315,2024-09-01,377,8.177,NY
LN-2024-02673,Retail,15yr Fixed,1075004,2024-11-01,336,5.948,CA
LN-2024-02674,Retail,15yr Fixed,436854,2024-09-01,329,5.522,FL
LN-2024-02675,Correspondent,ARM 5/1,738764,2024-03-01,350,5.881,AZ
LN-2024-02676,Wholesale,ARM 5/1,244892,2024-04-01,327,6.551,AZ
LN-2024-02677,Correspondent,15yr Fixed,311687,2024-05-01,261,8.18,CA
LN-2024-02678,Retail,15yr Fixed,848191,2024-04-01,352,6.298,TX
LN-2024-02679,Wholesale,15yr Fixed,868181,2024-02-01,276,5.563,TX
LN-2024-02680,Wholesale,30yr Fixed,919808,2024-09-01,279,8.065,CA
LN-2024-02681,Wholesale,ARM 5/1,940552,2024-07-01,297,6.445,AZ
LN-2024-02682,Retail,ARM 5/1,954762,2024-07-01,304,6.319,NY
LN-2024-02683,Retail,ARM 5/1,458427,2024-03-01,332,8.094,FL
LN-2024-02684,Direct,ARM 5/1,976815,2024-12-01,358,5.518,CA
LN-2024-02685,Correspondent,15yr Fixed,174238,2024-05-01,350,6.313,IL
LN-2024-02686,Retail,ARM 5/1,872763,2024-04-01,287,7.861,TX
LN-2024-02687,Direct,30yr Fixed,1108075,2024-11-01,280,6.365,CA
LN-2024-02688,Wholesale,ARM 5/1,711926,2024-11-01,295,5.959,AZ
LN-2024-02689,Retail,ARM 5/1,813930,2024-11-01,336,7.295,FL
LN-2024-02690,Correspondent,15yr Fixed,673019,2024-05-01,343,8.274,CA
LN-2024-02691,Direct,ARM 5/1,834193,2024-10-01,333,7.607,NY
LN-2024-02692,Correspondent,15yr Fixed,731401,2024-07-01,339,7.482,FL
LN-2024-02693,Direct,30yr Fixed,1082865,2024-04-01,357,8.105,AZ
LN-2024-02694,Direct,ARM 5/1,1079131,2024-09-01,336,7.27,NY
LN-2024-02695,Wholesale,30yr Fixed,802234,2024-08-01,253,8.187,IL
LN-2024-02696,Retail,30yr Fixed,870938,2024-01-01,321,8.439,NY
LN-2024-02697,Retail,ARM 5/1,1153107,2024-01-01,283,6.537,IL
LN-2024-02698,Retail,15yr Fixed,1181960,2024-01-01,337,7.586,NY
LN-2024-02699,Correspondent,30yr Fixed,266916,2024-12-01,344,5.718,TX
LN-2024-02700,Correspondent,30yr Fixed,665206,2024-10-01,335,5.825,IL
LN-2024-02701,Retail,30yr Fixed,648642,2024-03-01,374,7.615,AZ
LN-2024-02702,Direct,15yr Fixed,1195933,2024-10-01,372,7.874,TX
LN-2024-02703,Wholesale,15yr Fixed,824619,2024-11-01,271,6.865,FL
LN-2024-02704,Correspondent,30yr Fixed,849381,2024-02-01,314,7.063,AZ
LN-2024-02705,Correspondent,ARM 5/1,551471,2024-12-01,279,7.191,CA
LN-2024-02706,Direct,ARM 5/1,802794,2024-07-01,267,7.884,NY
LN-2024-02707,Wholesale,30yr Fixed,601868,2024-10-01,257,7.699,TX
LN-2024-02708,Direct,ARM 5/1,608037,2024-05-01,355,5.534,AZ
LN-2024-02709,Wholesale,30yr Fixed,860201,2024-09-01,314,6.414,CA
LN-2024-02710,Direct,15yr Fixed,1166265,2024-07-01,358,6.259,CA
LN-2024-02711,Wholesale,15yr Fixed,1162794,2024-07-01,309,6.35,CA
LN-2024-02712,Correspondent,30yr Fixed,324566,2024-01-01,318,7.57,TX
LN-2024-02713,Retail,ARM 5/1,940311,2024-01-01,360,7.604,IL
LN-2024-02714,Direct,15yr Fixed,489135,2024-06-01,360,8.289,NY
LN-2024-02715,Direct,30yr Fixed,664965,2024-03-01,290,6.441,NY
LN-2024-02716,Retail,30yr Fixed,519174,2024-03-01,288,6.979,IL
LN-2024-02717,Direct,ARM 5/1,212604,2024-06-01,355,7.95,TX
LN-2024-02718,Wholesale,ARM 5/1,499052,2024-11-01,250,6.916,TX
LN-2024-02719,Wholesale,30yr Fixed,1109617,2024-09-01,318,6.239,CA
LN-2024-02720,Retail,ARM 5/1,825659,2024-07-01,351,5.86,FL
LN-2024-02721,Wholesale,15yr Fixed,276719,2024-10-01,270,7.71,CA
LN-2024-02722,Correspondent,30yr Fixed,795731,2024-12-01,309,6.485,TX
LN-2024-02723,Wholesale,30yr Fixed,417061,2024-03-01,275,5.904,NY
LN-2024-02724,Retail,ARM 5/1,974988,2024-12-01,362,6.296,FL
LN-2024-02725,Retail,15yr Fixed,562403,2024-12-01,331,6.695,CA
LN-2024-02726,Wholesale,ARM 5/1,517839,2024-11-01,300,6.484,IL
LN-2024-02727,Direct,ARM 5/1,465278,2024-10-01,375,6.977,FL
LN-2024-02728,Correspondent,15yr Fixed,848360,2024-08-01,375,6.55,NY
LN-2024-02729,Wholesale,30yr Fixed,528515,2024-05-01,255,5.713,FL
LN-2024-02730,Wholesale,30yr Fixed,194062,2024-12-01,373,6.638,AZ
LN-2024-02731,Retail,ARM 5/1,503834,2024-11-01,334,7.696,CA
LN-2024-02732,Direct,ARM 5/1,934106,2024-04-01,313,7.643,IL
LN-2024-02733,Retail,30yr Fixed,356745,2024-01-01,293,6.619,CA
LN-2024-02734,Wholesale,ARM 5/1,576755,2024-03-01,263,7.276,IL
LN-2024-02735,Correspondent,15yr Fixed,498317,2024-03-01,358,8.304,FL
LN-2024-02736,Wholesale,30yr Fixed,690472,2024-09-01,309,7.833,AZ
LN-2024-02737,Retail,15yr Fixed,381741,2024-06-01,351,5.566,TX
LN-2024-02738,Correspondent,15yr Fixed,152787,2024-02-01,337,6.343,AZ
LN-2024-02739,Retail,15yr Fixed,835530,2024-03-01,321,6.383,AZ
LN-2024-02740,Direct,ARM 5/1,352778,2024-07-01,284,6.516,CA
LN-2024-02741,Retail,30yr Fixed,228111,2024-12-01,304,7.744,CA
LN-2024-02742,Wholesale,15yr Fixed,1115317,2024-05-01,342,8.392,NY
LN-2024-02743,Retail,30yr Fixed,831275,2024-06-01,268,7.006,IL
LN-2024-02744,Correspondent,ARM 5/1,1172899,2024-10-01,332,6.699,FL
LN-2024-02745,Wholesale,30yr Fixed,1055345,2024-12-01,347,6.297,NY
LN-2024-02746,Direct,30yr Fixed,409825,2024-09-01,295,7.698,AZ
LN-2024-02747,Retail,ARM 5/1,935430,2024-05-01,263,7.781,CA
LN-2024-02748,Direct,ARM 5/1,871107,2024-03-01,377,7.938,TX
LN-2024-02749,Wholesale,15yr Fixed,476246,2024-03-01,281,7.069,FL
LN-2024-02750,Direct,30yr Fixed,199432,2024-04-01,316,5.642,CA
LN-2024-02751,Direct,ARM 5/1,985249,2024-08-01,322,6.62,IL
LN-2024-02752,Correspondent,15yr Fixed,1180239,2024-03-01,254,7.221,FL
LN-2024-02753,Wholesale,15yr Fixed,218581,2024-09-01,349,5.822,TX
LN-2024-02754,Direct,30yr Fixed,650383,2024-08-01,379,5.922,AZ
LN-2024-02755,Direct,30yr Fixed,686951,2024-08-01,308,6.784,TX
LN-2024-02756,Retail,ARM 5/1,239259,2024-08-01,343,7.045,CA
LN-2024-02757,Correspondent,ARM 5/1,1073742,2024-05-01,297,8.08,IL
LN-2024-02758,Correspondent,ARM 5/1,911914,2024-05-01,255,7.574,AZ
LN-2024-02759,Direct,ARM 5/1,626593,2024-06-01,372,5.568,AZ
LN-2024-02760,Correspondent,15yr Fixed,168348,2024-01-01,347,7.83,TX
LN-2024-02761,Wholesale,ARM 5/1,984776,2024-07-01,250,5.538,IL
LN-2024-02762,Correspondent,15yr Fixed,1129863,2024-09-01,324,6.369,AZ
LN-2024-02763,Direct,15yr Fixed,1128550,2024-11-01,378,8.263,AZ
LN-2024-02764,Direct,ARM 5/1,447552,2024-03-01,319,6.367,CA
LN-2024-02765,Retail,30yr Fixed,165848,2024-05-01,329,5.776,AZ
LN-2024-02766,Wholesale,15yr Fixed,754622,2024-05-01,358,6.806,TX
LN-2024-02767,Direct,15yr Fixed,897927,2024-06-01,359,7.37,TX
LN-2024-02768,Correspondent,30yr Fixed,522505,2024-03-01,351,7.572,IL
LN-2024-02769,Correspondent,15yr Fixed,524324,2024-04-01,292,8.265,FL
LN-2024-02770,Wholesale,ARM 5/1,625518,2024-01-01,374,8.082,AZ
LN-2024-02771,Wholesale,15yr Fixed,812434,2024-10-01,352,5.676,TX
LN-2024-02772,Retail,30yr Fixed,244897,2024-11-01,349,7.361,AZ
LN-2024-02773,Retail,ARM 5/1,502759,2024-05-01,295,6.35,NY
LN-2024-02774,Retail,ARM 5/1,1111339,2024-02-01,304,6.412,FL
LN-2024-02775,Wholesale,ARM 5/1,968750,2024-09-01,296,5.514,NY
LN-2024-02776,Direct,15yr Fixed,339481,2024-12-01,326,6.786,AZ
LN-2024-02777,Direct,30yr Fixed,1117140,2024-06-01,286,7.663,NY
LN-2024-02778,Retail,ARM 5/1,1119345,2024-11-01,272,8.324,FL
LN-2024-02779,Correspondent,ARM 5/1,1199423,2024-04-01,364,6.872,FL
LN-2024-02780,Correspondent,15yr Fixed,1166723,2024-03-01,274,7.366,IL
LN-2024-02781,Wholesale,30yr Fixed,810042,2024-05-01,276,5.558,IL
LN-2024-02782,Correspondent,ARM 5/1,505707,2024-07-01,281,7.974,AZ
LN-2024-02783,Retail,15yr Fixed,401028,2024-12-01,308,6.323,AZ
LN-2024-02784,Direct,ARM 5/1,443544,2024-12-01,313,6.033,FL
LN-2024-02785,Direct,30yr Fixed,785443,2024-10-01,261,7.625,IL
LN-2024-02786,Correspondent,15yr Fixed,161856,2024-06-01,253,7.64,AZ
LN-2024-02787,Direct,30yr Fixed,900812,2024-12-01,272,6.777,AZ
LN-2024-02788,Wholesale,15yr Fixed,515623,2024-12-01,318,7.222,FL
LN-2024-02789,Wholesale,30yr Fixed,853981,2024-11-01,348,5.986,CA
LN-2024-02790,Wholesale,30yr Fixed,451693,2024-06-01,305,7.948,NY
LN-2024-02791,Retail,ARM 5/1,1111616,2024-08-01,273,8.082,IL
LN-2024-02792,Retail,30yr Fixed,658462,2024-06-01,342,8.063,NY
LN-2024-02793,Direct,ARM 5/1,902981,2024-12-01,250,6.023,TX
LN-2024-02794,Wholesale,30yr Fixed,1019207,2024-01-01,302,8.236,TX
LN-2024-02795,Retail,ARM 5/1,355606,2024-01-01,341,7.273,AZ
LN-2024-02796,Retail,30yr Fixed,347971,2024-06-01,251,8.16,NY
LN-2024-02797,Wholesale,30yr Fixed,1116197,2024-08-01,295,5.992,IL
LN-2024-02798,Retail,15yr Fixed,960292,2024-04-01,369,6.408,NY
LN-2024-02799,Retail,ARM 5/1,973315,2024-06-01,251,8.202,FL
LN-2024-02800,Direct,30yr Fixed,506435,2024-03-01,365,6.078,FL
LN-2024-02801,Correspondent,15yr Fixed,463962,2024-05-01,260,7.406,AZ
LN-2024-02802,Retail,ARM 5/1,657665,2024-04-01,323,6.629,FL
LN-2024-02803,Wholesale,30yr Fixed,850118,2024-11-01,252,8.346,AZ
LN-2024-02804,Direct,30yr Fixed,972439,2024-08-01,363,6.324,AZ
LN-2024-02805,Correspondent,30yr Fixed,821943,2024-09-01,359,8.07,TX
LN-2024-02806,Wholesale,30yr Fixed,752178,2024-08-01,328,5.717,FL
LN-2024-02807,Wholesale,15yr Fixed,540472,2024-08-01,288,6.34,TX
LN-2024-02808,Direct,15yr Fixed,561935,2024-02-01,322,5.751,NY
LN-2024-02809,Correspondent,ARM 5/1,1191744,2024-12-01,298,6.699,NY
LN-2024-02810,Wholesale,ARM 5/1,177391,2024-02-01,354,6.205,TX
LN-2024-02811,Correspondent,15yr Fixed,860102,2024-08-01,347,7.952,FL
LN-2024-02812,Retail,15yr Fixed,457995,2024-06-01,255,7.291,FL
LN-2024-02813,Correspondent,ARM 5/1,496333,2024-07-01,304,8.425,CA
LN-2024-02814,Retail,ARM 5/1,389293,2024-12-01,315,6.346,TX
LN-2024-02815,Wholesale,ARM 5/1,1124063,2024-04-01,286,6.806,FL
LN-2024-02816,Direct,30yr Fixed,959862,2024-02-01,352,7.301,CA
LN-2024-02817,Wholesale,15yr Fixed,538558,2024-08-01,272,6.801,IL
LN-2024-02818,Correspondent,ARM 5/1,596257,2024-01-01,314,8.155,IL
LN-2024-02819,Direct,15yr Fixed,212067,2024-02-01,327,7.114,AZ
LN-2024-02820,Wholesale,ARM 5/1,312317,2024-06-01,327,6.798,AZ
LN-2024-02821,Correspondent,30yr Fixed,274682,2024-02-01,328,6.084,TX
LN-2024-02822,Correspondent,15yr Fixed,605433,2024-11-01,264,6.019,IL
LN-2024-02823,Direct,30yr Fixed,1148426,2024-02-01,296,6.924,CA
LN-2024-02824,Retail,30yr Fixed,1053738,2024-02-01,355,7.677,AZ
LN-2024-02825,Wholesale,15yr Fixed,1084426,2024-12-01,341,8.451,CA
LN-2024-02826,Retail,15yr Fixed,192799,2024-03-01,281,5.55,AZ
LN-2024-02827,Correspondent,30yr Fixed,754303,2024-01-01,375,7.345,NY
LN-2024-02828,Correspondent,ARM 5/1,262773,2024-06-01,362,6.705,FL
LN-2024-02829,Retail,15yr Fixed,964769,2024-09-01,311,5.684,AZ
LN-2024-02830,Correspondent,ARM 5/1,1130869,2024-11-01,307,5.718,CA
LN-2024-02831,Wholesale,ARM 5/1,1139909,2024-11-01,328,6.858,FL
LN-2024-02832,Wholesale,30yr Fixed,171397,2024-08-01,301,8.377,NY
LN-2024-02833,Direct,15yr Fixed,864124,2024-10-01,340,6.687,AZ
LN-2024-02834,Correspondent,15yr Fixed,952199,2024-11-01,361,8.214,FL
LN-2024-02835,Direct,ARM 5/1,1047612,2024-05-01,328,6.956,IL
LN-2024-02836,Direct,15yr Fixed,862483,2024-11-01,255,6.027,CA
LN-2024-02837,Wholesale,ARM 5/1,1189325,2024-05-01,290,7.724,TX
LN-2024-02838,Direct,15yr Fixed,480591,2024-11-01,264,7.789,TX
LN-2024-02839,Direct,15yr Fixed,557702,2024-05-01,364,5.952,FL
LN-2024-02840,Wholesale,ARM 5/1,412666,2024-07-01,320,6.125,IL
LN-2024-02841,Retail,30yr Fixed,339321,2024-03-01,299,7.722,TX
LN-2024-02842,Direct,ARM 5/1,250991,2024-01-01,283,6.242,IL
LN-2024-02843,Direct,30yr Fixed,503318,2024-01-01,338,6.421,CA
LN-2024-02844,Direct,15yr Fixed,732468,2024-10-01,365,7.185,AZ
LN-2024-02845,Wholesale,30yr Fixed,753010,2024-01-01,350,6.686,FL
LN-2024-02846,Direct,30yr Fixed,532010,2024-02-01,326,6.472,AZ
LN-2024-02847,Wholesale,ARM 5/1,920247,2024-10-01,331,7.708,CA
LN-2024-02848,Correspondent,30yr Fixed,581283,2024-09-01,347,8.027,IL
LN-2024-02849,Correspondent,30yr Fixed,916330,2024-06-01,342,7.27,AZ
LN-2024-02850,Correspondent,15yr Fixed,611344,2024-04-01,316,6.151,NY
LN-2024-02851,Correspondent,ARM 5/1,392738,2024-10-01,332,5.739,TX
LN-2024-02852,Direct,ARM 5/1,1086976,2024-10-01,367,7.317,TX
LN-2024-02853,Wholesale,ARM 5/1,288729,2024-12-01,321,8.257,CA
LN-2024-02854,Direct,ARM 5/1,1004344,2024-10-01,297,5.775,FL
LN-2024-02855,Retail,ARM 5/1,741821,2024-09-01,362,7.895,IL
LN-2024-02856,Correspondent,15yr Fixed,204788,2024-05-01,353,8.259,TX
LN-2024-02857,Retail,15yr Fixed,1180100,2024-01-01,346,7.85,TX
LN-2024-02858,Retail,30yr Fixed,330899,2024-08-01,273,6.03,CA
LN-2024-02859,Direct,30yr Fixed,1017749,2024-09-01,325,8.359,TX
LN-2024-02860,Wholesale,15yr Fixed,567366,2024-05-01,345,7.57,CA
LN-2024-02861,Correspondent,15yr Fixed,647798,2024-04-01,319,8.262,FL
LN-2024-02862,Direct,ARM 5/1,889536,2024-10-01,337,7.783,IL
LN-2024-02863,Direct,30yr Fixed,568578,2024-11-01,253,5.688,AZ
LN-2024-02864,Correspondent,ARM 5/1,264955,2024-10-01,362,6.67,IL
LN-2024-02865,Correspondent,ARM 5/1,606869,2024-03-01,255,7.385,AZ
LN-2024-02866,Direct,ARM 5/1,892364,2024-09-01,309,7.742,TX
LN-2024-02867,Wholesale,ARM 5/1,445761,2024-11-01,283,8.317,IL
LN-2024-02868,Wholesale,15yr Fixed,741330,2024-07-01,283,7.469,AZ
LN-2024-02869,Correspondent,30yr Fixed,821705,2024-07-01,313,5.985,NY
LN-2024-02870,Retail,ARM 5/1,770165,2024-01-01,376,6.603,FL
LN-2024-02871,Retail,ARM 5/1,916365,2024-09-01,282,7.013,CA
LN-2024-02872,Retail,ARM 5/1,1010117,2024-03-01,251,7.599,FL
LN-2024-02873,Correspondent,ARM 5/1,959645,2024-04-01,368,7.831,TX
LN-2024-02874,Correspondent,15yr Fixed,1176997,2024-05-01,288,6.0,FL
LN-2024-02875,Retail,30yr Fixed,360516,2024-12-01,326,7.558,IL
LN-2024-02876,Direct,ARM 5/1,642371,2024-09-01,306,5.551,AZ
LN-2024-02877,Correspondent,ARM 5/1,767580,2024-09-01,288,6.778,TX
LN-2024-02878,Wholesale,15yr Fixed,1190323,2024-04-01,301,7.969,IL
LN-2024-02879,Direct,15yr Fixed,418564,2024-04-01,337,6.252,FL
LN-2024-02880,Retail,30yr Fixed,412020,2024-12-01,312,7.718,FL
LN-2024-02881,Retail,30yr Fixed,1123187,2024-01-01,266,6.487,FL
LN-2024-02882,Retail,ARM 5/1,697157,2024-04-01,355,6.404,TX
LN-2024-02883,Retail,30yr Fixed,581225,2024-08-01,369,6.973,TX
LN-2024-02884,Retail,30yr Fixed,558669,2024-10-01,272,7.766,IL
LN-2024-02885,Retail,15yr Fixed,162537,2024-09-01,296,7.495,IL
LN-2024-02886,Wholesale,ARM 5/1,636569,2024-11-01,329,8.242,TX
LN-2024-02887,Wholesale,15yr Fixed,162500,2024-05-01,262,5.542,AZ
LN-2024-02888,Direct,30yr Fixed,1007707,2024-09-01,267,6.145,TX
LN-2024-02889,Correspondent,15yr Fixed,858852,2024-07-01,367,7.545,NY
LN-2024-02890,Retail,ARM 5/1,603645,2024-03-01,324,6.76,FL
LN-2024-02891,Wholesale,30yr Fixed,1163755,2024-10-01,305,5.768,AZ
LN-2024-02892,Retail,15yr Fixed,782217,2024-03-01,319,6.485,CA
